_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,minDistance
4576492,2017-06-21 03:02:09.557,CA,QC,Pierrefonds,45.51120,-73.81650,POI3,19.55634774155057
4710041,2017-06-21 06:12:25.173,CA,QC,Plateau-Mont-Royal,45.54050,-73.62080,POI3,4.756309062738162
4833939,2017-06-21 01:21:45.017,CA,QC,Chicoutimi,48.41360,-71.04920,POI3,374.0747267732156
4916727,2017-06-21 19:29:03.843,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
4959675,2017-06-21 22:31:36.667,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
5224280,2017-06-21 16:49:43.540,CA,AB,Lethbridge,49.69760,-112.84800,POI1,430.32997473188766
4930748,2017-06-21 21:30:18.457,CA,AB,Calgary,50.88370,-114.03260,POI1,298.4791540114426
4928737,2017-06-21 08:30:07.050,CA,AB,Calgary,50.91167,-114.10311,POI1,296.03477464488816
5342438,2017-06-21 02:58:16.380,CA,AB,Calgary,50.95050,-113.94700,POI1,290.4176213720955
5185925,2017-06-21 13:46:41.547,CA,AB,Calgary,50.95639,-114.12737,POI1,291.35179333214415
5143205,2017-06-21 20:43:53.313,CA,AB,Calgary,51.01960,-114.20029,POI1,285.2008324483485
5236725,2017-06-21 15:50:49.117,CA,AB,Calgary,51.02420,-114.10040,POI1,283.61564547514826
5186557,2017-06-21 01:46:44.970,CA,AB,Calgary,51.03696,-114.11970,POI1,282.40842627964986
5442822,2017-06-21 17:07:27.930,CA,AB,Calgary,51.03890,-114.16102,POI1,282.6378857522998
4670925,2017-06-21 09:09:03.373,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
5417517,2017-06-21 19:04:35.240,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
4748145,2017-06-21 03:15:07.727,CA,AB,Calgary,51.05300,-114.16100,POI1,281.08911981933807
5128857,2017-06-21 10:42:56.960,CA,AB,Calgary,51.05710,-114.07700,POI1,279.76142613160846
5129235,2017-06-21 05:42:57.523,CA,AB,Calgary,51.08180,-113.95900,POI1,275.9920088129032
5468256,2017-06-21 07:10:26.670,CA,AB,Calgary,51.13140,-114.18400,POI1,272.75026118724566
5485841,2017-06-21 03:11:42.410,CA,AB,Calgary,51.13870,-114.20150,POI1,272.1598572556388
5566469,2017-06-21 12:18:54.120,CA,AB,Calgary,51.13870,-114.20150,POI1,272.1598572556388
4642949,2017-06-21 06:07:03.213,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
4531843,2017-06-21 09:00:41.677,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
4900506,2017-06-21 04:27:32.050,CA,AB,Red Deer,52.27027,-113.83133,POI1,143.79843235204686
4619764,2017-06-21 19:05:38.837,CA,AB,Leduc,53.26680,-113.55200,POI1,31.383063432028127
4682936,2017-06-21 05:10:00.493,CA,AB,Edmonton,53.41040,-113.51700,POI1,15.242508408367534
4677359,2017-06-21 00:09:32.040,CA,AB,Edmonton,53.41790,-113.57850,POI1,15.532302924265576
5251081,2017-06-21 15:51:47.620,CA,AB,Edmonton,53.45970,-113.46117,POI1,9.754038435464635
4793775,2017-06-21 01:18:11.060,CA,AB,Edmonton,53.49913,-113.50039,POI1,5.320922777715239
5128711,2017-06-21 16:42:56.907,CA,AB,Stony Plain,53.53340,-114.00210,POI1,34.16121482373516
4892432,2017-06-21 13:26:45.930,CA,AB,Edmonton,53.53397,-113.46337,POI1,2.0064332888486436
4710031,2017-06-21 17:12:25.117,CA,AB,Sherwood Park,53.55079,-113.26161,POI1,14.820457184857062
4679832,2017-06-21 21:09:45.340,CA,AB,Spruce Grove,53.55940,-113.88400,POI1,26.358368412382344
5398802,2017-06-21 02:02:39.277,CA,AB,Edmonton,53.58700,-113.44100,POI1,5.418547293523865
4926803,2017-06-21 03:29:54.560,CA,AB,Fort Mcmurray,56.71410,-111.38000,POI1,376.9093493618589
5496368,2017-06-21 09:12:57.737,CA,BC,Langley,49.07840,-122.62300,POI1,805.5217822503406
5540869,2017-06-21 02:17:08.377,CA,BC,Langley,49.17057,-122.57402,POI1,796.0739783007076
5252590,2017-06-21 14:51:58.210,CA,BC,Richmond,49.17844,-123.13330,POI1,826.4890636023351
5417791,2017-06-21 21:04:36.950,CA,BC,Surrey,49.18448,-122.85723,POI1,810.6749732972526
4755110,2017-06-21 19:15:37.250,CA,BC,Vancouver,49.22132,-123.06878,POI1,819.8356712798609
5428029,2017-06-21 16:05:51.433,CA,BC,Prince George,53.91368,-122.80518,POI1,614.1600125583074
5499248,2017-06-21 16:13:06.917,CA,MB,Cranberry Portage,54.58468,-101.37001,POI1,798.2340854388088
5274646,2017-06-21 14:53:36.863,CA,NB,Fredericton,45.92793,-66.62569,POI4,275.4709052882699
4864404,2017-06-21 02:24:19.653,CA,NT,Hay River,60.81530,-115.79700,POI1,820.3308235053323
5333578,2017-06-21 05:57:20.420,CA,ON,Windsor,42.29620,-83.01800,POI3,837.3862359581158
5259333,2017-06-21 06:52:27.550,CA,ON,Point Edward,42.99401,-82.43007,POI3,759.5282047248112
4763919,2017-06-21 00:16:13.583,CA,ON,Woodstock,43.12378,-80.73354,POI3,629.3287597426025
5552583,2017-06-21 05:17:50.817,CA,ON,Cambridge,43.38420,-80.29680,POI3,584.6648006777544
4744986,2017-06-21 01:14:52.343,CA,ON,Kitchener,43.39100,-80.44100,POI3,594.8013273246091
4552474,2017-06-21 11:01:35.037,CA,ON,Kitchener,43.44530,-80.49050,POI3,595.807626667357
5565197,2017-06-21 11:18:48.320,CA,ON,Waterloo,43.46340,-80.52010,POI3,597.1193042781898
5015752,2017-06-21 13:34:46.250,CA,ON,Waterloo,43.46340,-80.52010,POI3,597.1193042781898
5094575,2017-06-21 21:40:40.677,CA,ON,Mississauga,43.53963,-79.67106,POI3,531.7342068813083
5099690,2017-06-21 01:41:03.490,CA,ON,Mississauga,43.56128,-79.71227,POI3,533.6376323341267
5223175,2017-06-21 20:49:40.347,CA,ON,Mississauga,43.57380,-79.71930,POI3,533.5320437975577
5281802,2017-06-21 15:54:13.900,CA,ON,Mississauga,43.57690,-79.62830,POI3,526.800922838149
4958187,2017-06-21 07:31:35.673,CA,ON,Mississauga,43.58592,-79.78269,POI3,537.5363601299814
4901908,2017-06-21 06:27:37.207,CA,ON,Mississauga,43.59240,-79.69530,POI3,530.8866327390285
4732113,2017-06-21 02:14:01.367,CA,ON,Mississauga,43.59240,-79.76110,POI3,535.6565938325473
4678368,2017-06-21 07:09:39.003,CA,ON,Mississauga,43.59240,-79.76110,POI3,535.6565938325473
4662221,2017-06-21 03:08:16.530,CA,ON,Mississauga,43.63247,-79.71430,POI3,530.331159669984
5064803,2017-06-21 03:38:15.110,CA,ON,Toronto,43.63972,-79.38376,POI3,506.0528701952703
5169747,2017-06-21 16:45:36.207,CA,ON,Toronto,43.64470,-79.38410,POI3,505.8309096663723
5050027,2017-06-21 07:37:29.313,CA,ON,Toronto,43.64590,-79.38570,POI3,505.8869682142729
4943950,2017-06-21 22:30:55.350,CA,ON,Toronto,43.64660,-79.44930,POI3,510.44309873370474
5536179,2017-06-21 11:16:41.927,CA,ON,Toronto,43.65040,-79.37170,POI3,504.65510710429925
5286578,2017-06-21 01:54:29.343,CA,ON,Toronto,43.65310,-79.48470,POI3,512.6849197821309
4613730,2017-06-21 10:05:07.393,CA,ON,Toronto,43.66313,-79.37417,POI3,504.206099507791
5192198,2017-06-21 06:47:13.440,CA,ON,Toronto,43.66660,-79.38230,POI3,504.6228254576476
5091180,2017-06-21 10:40:18.693,CA,ON,Toronto,43.66693,-79.40541,POI3,506.27634631123766
4749585,2017-06-21 13:15:18.277,CA,ON,Toronto,43.66820,-79.42090,POI3,507.33415703174444
4586164,2017-06-21 22:02:53.230,CA,ON,Toronto,43.67980,-79.35170,POI3,501.7660056225634
4942533,2017-06-21 09:30:54.613,CA,ON,Brampton,43.69710,-79.79440,POI3,533.1339030396653
5347904,2017-06-21 20:58:46.317,CA,ON,Brampton,43.77960,-79.76810,POI3,527.454772625803
5463991,2017-06-21 13:10:07.117,CA,ON,Toronto,43.77970,-79.41560,POI3,501.63343240140756
5376239,2017-06-21 11:00:38.547,CA,ON,Scarborough,43.79800,-79.22700,POI3,487.0440041367645
4828934,2017-06-21 07:21:19.250,CA,ON,Scarborough,43.83150,-79.25990,POI3,487.8707087941402
5040408,2017-06-21 09:36:46.417,CA,ON,Richmond Hill,43.89390,-79.43750,POI3,498.05995647374664
4767084,2017-06-21 15:16:30.143,CA,ON,Richmond Hill,43.89390,-79.43750,POI3,498.05995647374664
4561428,2017-06-21 18:01:47.927,CA,ON,Newmarket,44.03900,-79.47240,POI3,494.47861126315297
5397145,2017-06-21 03:02:33.797,CA,ON,Newmarket,44.05870,-79.45910,POI3,492.6879373564565
4996624,2017-06-21 06:33:56.020,CA,ON,Kingston,44.25850,-76.48970,POI3,269.8253688681153
5580927,2017-06-21 05:19:54.410,CA,ON,Kingston,44.27606,-76.43023,POI3,264.78054458916756
4844793,2017-06-21 19:22:49.167,CA,ON,Peterborough,44.33110,-78.33310,POI3,398.01262044267224
4754113,2017-06-21 01:15:33.283,CA,ON,Kanata,45.33870,-75.90010,POI3,183.32082170473302
4708635,2017-06-21 20:12:14.950,CA,ON,Ottawa,45.35190,-75.79110,POI3,174.68350804237926
5572474,2017-06-21 18:19:20.167,CA,ON,Ottawa,45.36170,-75.79050,POI3,174.50751294488632
4981889,2017-06-21 18:33:04.753,CA,ON,Ottawa,45.42030,-75.70040,POI3,166.86215530270096
5230005,2017-06-21 21:50:17.010,CA,ON,Ottawa,45.42030,-75.70040,POI3,166.86215530270096
4567385,2017-06-21 06:01:51.803,CA,ON,Ottawa,45.44550,-75.68940,POI3,165.80250495474036
5175892,2017-06-21 04:45:58.600,CA,ON,Ottawa,45.44558,-75.64762,POI3,162.5483393903259
5206797,2017-06-21 17:48:26.257,CA,QC,Saint-Jean-Sur-Richelieu,45.30570,-73.25400,POI3,34.211382112457905
4796771,2017-06-21 15:18:26.420,CA,QC,Lasalle,45.44050,-73.61650,POI3,9.84521391289046
5074233,2017-06-21 04:38:56.177,CA,QC,Brossard,45.45710,-73.49220,POI3,9.200822496508867
5350477,2017-06-21 20:59:00.150,CA,QC,Gatineau,45.47600,-75.67860,POI3,164.77757775108626
5575790,2017-06-21 19:19:26.753,CA,QC,Montréal,45.50660,-73.62910,POI3,5.192734382116361
5284269,2017-06-21 12:54:19.807,CA,QC,Montréal,45.52380,-73.59320,POI3,2.1315634919455424
4912468,2017-06-21 01:28:36.693,CA,QC,Montréal,45.53080,-73.55560,POI3,1.3039971711418348
4615733,2017-06-21 04:05:16.503,CA,QC,Montréal,45.53780,-73.69410,POI3,10.140589428105786
5322024,2017-06-21 06:56:14.997,CA,QC,Saint-Georges,46.11038,-70.65009,POI3,235.33127661882497
5534030,2017-06-21 16:16:28.430,CA,QC,Montreal,6.92742,122.02588,POI1,11535.44092941355
5501643,2017-06-21 21:13:17.250,CA,SK,Saskatoon,52.18591,-106.62222,POI1,484.8363409456973
5063700,2017-06-21 22:38:12.353,CA,AB,Lethbridge,49.66895,-112.90533,POI1,433.1177931227261
4780677,2017-06-21 04:17:17.190,CA,AB,Calgary,50.87401,-113.98432,POI1,299.1578475431248
4679320,2017-06-21 15:09:44.937,CA,AB,Calgary,50.88630,-113.98000,POI1,297.76578437830517
4866727,2017-06-21 13:24:32.633,CA,AB,Calgary,50.90020,-114.09400,POI1,297.21134509881495
5288408,2017-06-21 15:54:34.030,CA,AB,Calgary,50.91500,-114.06000,POI1,295.2648733809846
5214898,2017-06-21 11:48:59.097,CA,AB,Calgary,50.93160,-114.09600,POI1,293.77045075002906
4864009,2017-06-21 02:24:20.853,CA,AB,Calgary,50.93386,-114.03157,POI1,292.93282455982444
5247946,2017-06-21 12:51:32.590,CA,AB,Calgary,51.01040,-114.06600,POI1,284.80117446755645
4837457,2017-06-21 04:22:02.030,CA,AB,Calgary,51.01960,-114.20029,POI1,285.2008324483485
5457417,2017-06-21 10:09:18.347,CA,AB,Calgary,51.02087,-114.10618,POI1,284.04035914429875
4844636,2017-06-21 03:22:47.713,CA,AB,Calgary,51.02420,-114.10040,POI1,283.61564547514826
4582656,2017-06-21 17:02:37.717,CA,AB,Calgary,51.03887,-114.07102,POI1,281.7116642178139
5549903,2017-06-21 18:17:47.500,CA,AB,Calgary,51.04750,-114.06800,POI1,280.731848795025
5212359,2017-06-21 00:48:42.800,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
4929227,2017-06-21 11:30:07.920,CA,AB,Calgary,51.05240,-114.03800,POI1,279.91108788979926
4753532,2017-06-21 05:15:26.740,CA,AB,Calgary,51.05300,-114.16100,POI1,281.08911981933807
4772666,2017-06-21 07:16:50.653,CA,AB,Calgary,51.05300,-114.16100,POI1,281.08911981933807
4575338,2017-06-21 05:02:01.533,CA,AB,Calgary,51.05710,-114.07700,POI1,279.76142613160846
5334579,2017-06-21 20:57:30.680,CA,AB,Calgary,51.05710,-114.07700,POI1,279.76142613160846
4919458,2017-06-21 01:29:17.943,CA,AB,Calgary,51.08230,-113.95780,POI1,275.92725690907577
5226848,2017-06-21 06:50:01.330,CA,AB,Calgary,51.08230,-113.95780,POI1,275.92725690907577
5087115,2017-06-21 14:40:00.243,CA,AB,Calgary,51.09140,-113.95300,POI1,274.88370918906924
5034132,2017-06-21 05:36:13.700,CA,AB,Calgary,51.11880,-113.94710,POI1,271.8090164785246
4564836,2017-06-21 06:01:51.737,CA,AB,Calgary,51.13293,-114.21410,POI1,272.94575124791754
5445594,2017-06-21 19:07:53.477,CA,AB,Calgary,51.15810,-113.93800,POI1,267.39405529703754
5496981,2017-06-21 21:12:58.067,CA,AB,Calgary,51.16495,-114.13846,POI1,268.5453949544157
5243495,2017-06-21 19:51:15.550,CA,AB,Airdrie,51.30820,-114.03980,POI1,251.7470958513494
5611757,2017-06-21 17:22:39.367,CA,AB,Red Deer,52.25290,-113.76370,POI1,145.05352513749924
4661252,2017-06-21 19:08:12.033,CA,AB,Red Deer,52.31205,-113.81689,POI1,139.05437079493953
5533154,2017-06-21 16:16:18.810,CA,AB,Edmonton,53.40012,-113.52671,POI1,16.46973283237498
5164139,2017-06-21 10:45:20.973,CA,AB,Edmonton,53.41790,-113.57850,POI1,15.532302924265576
5165697,2017-06-21 03:45:23.007,CA,AB,Edmonton,53.44220,-113.44524,POI1,11.870608596706486
5282834,2017-06-21 17:54:13.983,CA,AB,Edmonton,53.49909,-113.50060,POI1,5.3278424198697545
4881313,2017-06-21 10:25:54.347,CA,AB,Edmonton,53.51810,-113.57970,POI1,6.952586645386294
5140574,2017-06-21 19:43:44.223,CA,AB,Sherwood Park,53.52630,-113.28700,POI1,13.321958022995348
4600704,2017-06-21 12:04:09.263,CA,AB,Spruce Grove,53.55330,-113.89500,POI1,27.05769673821161
4628572,2017-06-21 16:06:02.217,CA,AB,Strathcona County,53.56180,-113.25830,POI1,15.128586899923814
5237222,2017-06-21 03:50:55.573,CA,AB,Edmonton,53.58700,-113.44100,POI1,5.418547293523865
5497868,2017-06-21 13:13:01.187,CA,AB,Edmonton,53.60150,-113.54700,POI1,7.365704594198381
4919474,2017-06-21 17:29:18.123,CA,AB,Edmonton,53.60754,-113.48698,POI1,6.82700449857912
4981585,2017-06-21 06:33:01.843,CA,AB,Edmonton,53.63130,-113.52450,POI1,9.80913145494229
4696815,2017-06-21 13:11:17.013,CA,AB,Spirit River,55.78052,-118.82840,POI1,423.95860254279853
5583226,2017-06-21 03:20:12.660,CA,AB,Mackenzie,59.16412,-118.68290,POI1,701.6924519562384
5476920,2017-06-21 17:11:14.743,CA,BC,Surrey,49.18610,-122.89619,POI1,812.7204911418011
5573182,2017-06-21 02:19:18.837,CA,BC,Burnaby,49.27034,-122.94756,POI1,809.5768858826444
4631366,2017-06-21 21:06:17.237,CA,BC,Fort Saint John,55.95101,-120.75207,POI1,537.3456437350338
4862603,2017-06-21 17:24:13.827,CA,ON,Windsor,42.29490,-83.05200,POI3,839.9126432865922
4880942,2017-06-21 00:25:50.720,CA,ON,London,42.93990,-81.27090,POI3,677.5222776710536
4982894,2017-06-21 20:33:05.773,CA,ON,London,43.05411,-81.25043,POI3,670.2222956418199
5215240,2017-06-21 06:49:03.557,CA,ON,Ancaster,43.20800,-79.96520,POI3,569.9906689858149
4767000,2017-06-21 22:16:29.807,CA,ON,Burlington,43.33540,-79.85770,POI3,555.5653992829702
5386411,2017-06-21 13:01:33.407,CA,ON,Cambridge,43.36530,-80.30660,POI3,586.3090736615242
5412718,2017-06-21 08:04:20.503,CA,ON,Cambridge,43.38420,-80.29680,POI3,584.6648006777544
4553696,2017-06-21 21:01:36.857,CA,ON,Burlington,43.38890,-79.76820,POI3,546.3812413524608
5280865,2017-06-21 16:54:10.067,CA,ON,Kitchener,43.39100,-80.44100,POI3,594.8013273246091
5024499,2017-06-21 09:35:27.110,CA,ON,Oakville,43.44640,-79.75930,POI3,542.7818551324981
5496485,2017-06-21 07:12:57.843,CA,ON,Oakville,43.46950,-79.73950,POI3,540.1850515418519
4527235,2017-06-21 08:00:21.153,CA,ON,Waterloo,43.47370,-80.53090,POI3,597.4281378928547
5415124,2017-06-21 06:04:29.370,CA,ON,Oakville,43.49340,-79.71260,POI3,537.04263585792
4680805,2017-06-21 20:09:50.207,CA,ON,Mississauga,43.53550,-79.69150,POI3,533.4136180589468
5268137,2017-06-21 03:53:04.637,CA,ON,Mississauga,43.57380,-79.71930,POI3,533.5320437975577
5159894,2017-06-21 21:45:05.770,CA,ON,Mississauga,43.58730,-79.60760,POI3,524.7930659344142
5294957,2017-06-21 21:54:48.107,CA,ON,Etobicoke,43.60380,-79.53580,POI3,518.795049205065
5168005,2017-06-21 18:45:36.020,CA,ON,Mississauga,43.60460,-79.67290,POI3,528.6705296792848
4736460,2017-06-21 02:14:22.197,CA,ON,Etobicoke,43.62270,-79.52583,POI3,517.1449373988382
5175250,2017-06-21 19:45:58.810,CA,ON,Toronto,43.63000,-79.47700,POI3,513.2590222258714
4936861,2017-06-21 12:30:37.373,CA,ON,Etobicoke,43.63810,-79.57870,POI3,520.2197344048177
5566497,2017-06-21 04:18:54.173,CA,ON,Toronto,43.64590,-79.38570,POI3,505.8869682142729
4700089,2017-06-21 14:11:33.023,CA,ON,Toronto,43.65040,-79.37170,POI3,504.65510710429925
5437614,2017-06-21 19:07:00.570,CA,ON,Brampton,43.66252,-79.78676,POI3,534.1849148713379
4527192,2017-06-21 05:00:21.100,CA,ON,Toronto,43.66820,-79.42090,POI3,507.33415703174444
5374037,2017-06-21 04:00:23.640,CA,ON,Toronto,43.67960,-79.43430,POI3,507.74951647996465
4603596,2017-06-21 06:04:24.553,CA,ON,Etobicoke,43.68790,-79.55700,POI3,516.2523529686001
5182949,2017-06-21 14:46:26.933,CA,ON,Toronto,43.72640,-79.39780,POI3,502.8517825792752
5007190,2017-06-21 18:34:28.653,CA,ON,Scarborough,43.72950,-79.26290,POI3,492.92601352572416
4736711,2017-06-21 16:14:21.260,CA,ON,Toronto,43.77200,-79.41300,POI3,501.80312569069235
5066704,2017-06-21 12:38:28.020,CA,ON,Scarborough,43.83601,-79.22783,POI3,485.3229974970929
4631281,2017-06-21 09:06:15.480,CA,ON,Markham,43.87300,-79.26200,POI3,486.1177490955079
4681687,2017-06-21 21:09:52.727,CA,ON,Innisfil,44.34790,-79.55940,POI3,489.51382928319924
4897459,2017-06-21 09:27:19.380,CA,ON,Ottawa,45.42360,-75.62720,POI3,161.1364387871497
5467255,2017-06-21 16:10:26.023,CA,ON,Ottawa,45.44480,-75.69150,POI3,165.97106342926523
5511369,2017-06-21 22:14:15.090,CA,ON,Golden Lake,45.62780,-77.33900,POI3,293.9683065666144
4852966,2017-06-21 16:23:30.590,CA,ON,Pembroke,45.74660,-77.20470,POI3,284.0812377882352
5367138,2017-06-21 22:59:56.167,CA,ON,Kenora,49.78280,-94.44110,POI1,1374.1330386121479
4988291,2017-06-21 09:33:27.733,CA,QC,Saint-Constant,45.35600,-73.54360,POI3,18.505827151141276
5409479,2017-06-21 01:04:07.530,CA,QC,Gatineau,45.49265,-75.66845,POI3,163.91560341506673
4587879,2017-06-21 04:03:00.680,CA,QC,Gatineau,45.50670,-75.62920,POI3,160.81304945539483
5063449,2017-06-21 06:38:10.460,CA,QC,Laval,45.60800,-73.74390,POI3,16.85709508214909
4980315,2017-06-21 09:32:52.880,CA,QC,Laval,45.61680,-73.78250,POI3,19.904511526478377
4980109,2017-06-21 17:32:52.813,CA,QC,Laval,45.61680,-73.78250,POI3,19.904511526478377
4827437,2017-06-21 19:21:13.920,CA,QC,Sainte-Thérèse,45.63780,-73.84140,POI3,25.031500661187554
5448120,2017-06-21 01:08:14.927,CA,QC,Saint-Jean-De-Matha,46.24250,-73.53250,POI3,80.22436579945008
5105372,2017-06-21 11:41:25.710,CA,QC,Québec,46.90460,-71.32700,POI3,230.9848679941
5107633,2017-06-21 11:41:31.833,CA,QC,Rimouski,48.46770,-68.51790,POI3,503.84702042737814
4845301,2017-06-21 14:22:49.430,CA,SK,Weyburn,49.67022,-103.83237,POI1,793.0348974596792
4842749,2017-06-21 21:22:36.283,CA,SK,Regina,50.41860,-104.59400,POI1,700.764227180006
5160327,2017-06-21 20:45:05.703,CA,SK,Regina,50.45480,-104.59500,POI1,698.5090172730116
5458183,2017-06-21 12:09:22.333,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
5299795,2017-06-21 16:55:14.510,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
4742829,2017-06-21 06:14:47.907,CA,SK,Saskatoon,52.15290,-106.68600,POI1,482.1040997681469
4850238,2017-06-21 09:23:15.530,CA,AB,Lethbridge,49.68360,-112.83400,POI1,431.97918968307266
4739515,2017-06-21 05:14:35.423,CA,AB,Calgary,50.89605,-113.94753,POI1,296.4451127935836
4993626,2017-06-21 04:33:49.263,CA,AB,Calgary,50.95050,-113.94700,POI1,290.4176213720955
5097913,2017-06-21 21:40:52.500,CA,AB,Calgary,51.04190,-114.20000,POI1,282.7515799687882
5575996,2017-06-21 18:19:30.873,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
5169950,2017-06-21 00:45:40.820,CA,AB,Calgary,51.05240,-114.03800,POI1,279.91108788979926
4802653,2017-06-21 07:19:01.917,CA,AB,Calgary,51.05300,-114.16100,POI1,281.08911981933807
5076260,2017-06-21 16:39:04.817,CA,AB,Calgary,51.05754,-113.97716,POI1,278.8184578770535
5307218,2017-06-21 12:55:35.667,CA,AB,Calgary,51.06300,-113.88900,POI1,277.55941880999757
5539772,2017-06-21 14:17:01.903,CA,AB,Calgary,51.08180,-113.95900,POI1,275.9920088129032
5571121,2017-06-21 02:19:10.483,CA,AB,Calgary,51.08974,-113.95444,POI1,275.07849716346965
5029346,2017-06-21 01:35:57.587,CA,AB,Calgary,51.11712,-114.18224,POI1,274.295187408028
5284689,2017-06-21 19:54:21.310,CA,AB,Calgary,51.15810,-113.93800,POI1,267.39405529703754
5084757,2017-06-21 08:39:48.550,CA,AB,Airdrie,51.30820,-114.03980,POI1,251.7470958513494
5249166,2017-06-21 04:51:41.010,CA,AB,Red Deer,52.24680,-113.78800,POI1,145.94418101441013
4708950,2017-06-21 06:12:18.557,CA,AB,Edmonton,53.45640,-113.52100,POI1,10.25375126348721
5189056,2017-06-21 16:47:00.043,CA,AB,Edmonton,53.47220,-113.67590,POI1,15.030675612557129
4981826,2017-06-21 17:33:00.950,CA,AB,Edmonton,53.47353,-113.39645,POI1,10.00777842576702
4998788,2017-06-21 07:34:06.257,CA,AB,Edmonton,53.50740,-113.51200,POI1,4.648647537638292
4854129,2017-06-21 06:23:31.033,CA,AB,Edmonton,53.51290,-113.62300,POI1,9.800827771471797
4691023,2017-06-21 11:10:44.143,CA,AB,Sherwood Park,53.52150,-113.30186,POI1,12.461562188741699
4819911,2017-06-21 03:20:39.247,CA,AB,Sherwood Park,53.52321,-113.29501,POI1,12.86433296666057
5386067,2017-06-21 07:01:32.787,CA,AB,Edmonton,53.56060,-113.48200,POI1,1.6242306209442363
4743820,2017-06-21 08:14:53.683,CA,AB,Edmonton,53.57744,-113.54722,POI1,5.347953179405602
5465763,2017-06-21 18:10:11.423,CA,AB,Fort Mcmurray,56.74313,-111.47648,POI1,377.7988077791637
5530456,2017-06-21 07:16:02.817,CA,AB,Mackenzie,59.16394,-118.68253,POI1,701.6646640033537
4573118,2017-06-21 00:01:57.150,CA,BC,Surrey,49.03740,-122.82990,POI1,819.8512315779067
5064159,2017-06-21 09:38:12.490,CA,BC,Richmond,49.13159,-123.07022,POI1,826.3068961782878
4976144,2017-06-21 14:32:41.307,CA,BC,Richmond,49.14286,-123.11773,POI1,828.1503711536084
5121860,2017-06-21 20:42:26.473,CA,BC,Vernon,50.22267,-119.36894,POI1,547.2221133119425
4535473,2017-06-21 19:00:55.223,CA,BC,Prince George,53.94480,-122.75200,POI1,610.6910884628528
5585914,2017-06-21 22:20:29.680,CA,MB,Winnipeg,49.86943,-97.07046,POI1,1199.7730611795232
5051346,2017-06-21 19:37:28.997,CA,MB,Winnipeg,49.89650,-97.19580,POI1,1190.3831286037214
5451044,2017-06-21 05:08:50.637,CA,NB,Dieppe,46.09613,-64.71325,POI4,150.4587943573329
4762245,2017-06-21 04:16:08.830,CA,NB,Moncton,46.09990,-64.80630,POI4,156.3185432079631
5131858,2017-06-21 15:43:08.550,CA,NB,Moncton,46.11830,-64.73380,POI4,153.2537046600401
5528633,2017-06-21 20:15:51.673,CA,NS,Halifax,44.63940,-63.57980,POI4,70.61981670841364
5381966,2017-06-21 09:01:07.760,CA,NS,Halifax,44.64260,-63.62800,POI4,71.85217061979434
4708442,2017-06-21 15:12:16.813,CA,NS,Sydney,46.11487,-60.20275,POI4,255.4493299911658
5595645,2017-06-21 01:21:06.633,CA,ON,London,42.98320,-81.28470,POI3,676.2930727701282
5514174,2017-06-21 11:14:41.827,CA,ON,London,42.99587,-81.26620,POI3,674.3092289014506
5092659,2017-06-21 00:40:27.540,CA,ON,London,43.00610,-81.29620,POI3,675.9602776478756
4883207,2017-06-21 22:26:03.560,CA,ON,Brantford,43.17720,-80.24800,POI3,591.7460338746565
5073657,2017-06-21 11:38:56.203,CA,ON,Waterloo,43.46340,-80.52010,POI3,597.1193042781898
4554316,2017-06-21 20:01:36.470,CA,ON,Waterloo,43.46340,-80.52010,POI3,597.1193042781898
4752283,2017-06-21 02:15:21.417,CA,ON,Mississauga,43.53730,-79.69030,POI3,533.2375059107698
5310665,2017-06-21 17:55:50.917,CA,ON,Mississauga,43.57690,-79.62830,POI3,526.800922838149
5077560,2017-06-21 09:39:12.330,CA,ON,Mississauga,43.57710,-79.63060,POI3,526.9571514625835
4603822,2017-06-21 22:04:24.730,CA,ON,Mississauga,43.57930,-79.64360,POI3,527.7878307171834
5371704,2017-06-21 22:00:17.607,CA,ON,Mississauga,43.60460,-79.67290,POI3,528.6705296792848
5199629,2017-06-21 02:47:57.023,CA,ON,Etobicoke,43.60680,-79.50630,POI3,516.5181671710143
5583875,2017-06-21 21:20:19.610,CA,ON,Toronto,43.64470,-79.38410,POI3,505.8309096663723
4944154,2017-06-21 05:30:53.780,CA,ON,Toronto,43.64770,-79.41740,POI3,508.08536118562836
5263214,2017-06-21 09:52:38.093,CA,ON,Toronto,43.64770,-79.41740,POI3,508.08536118562836
5384196,2017-06-21 22:01:22.827,CA,ON,Toronto,43.66410,-79.39900,POI3,505.9516345625427
5097550,2017-06-21 20:40:50.623,CA,ON,Toronto,43.66460,-79.36960,POI3,503.8039741250873
